3,3,0.80452,1
4,4,0.81971,0
2,5,0.76792,0
2,3,0.55898,0
2,4,0.6107,1
3,5,0.70989,1
3,5,0.26882,1
3,3,0.70959,1
2,0,1,0
2,5,0.72346,0
2,3,0.71838,1
2,5,0.78443,0
3,3,0.82426,0
2,4,0.53151,1
3,1,0.78412,1
4,1,0.8795,0
1,4,0.84235,0
3,3,0.92683,0
2,2,0.83704,1
2,2,0.76213,1
4,1,0.95149,0
2,5,0.37054,1
1,3,0.74785,1
3,3,0.71553,1
3,5,0.61897,0
3,0,1,0
3,1,0.89008,1
1,5,0.6631,1
1,3,0.58859,0
1,5,0.53486,1
4,3,0.7418,0
3,5,0.87642,0
3,4,0.4532,0
3,3,0.69462,1
2,1,0.95355,0
4,2,0.40772,1
2,5,0.6271,1
2,4,0.85201,0
2,4,0.74653,1
3,4,0.46765,1
1,3,0.70096,1
2,3,0.78586,1
4,4,0.62764,1
3,0,1,0
4,1,0.91524,0
4,0,1,0
3,1,0.99302,0
3,4,0.56519,1
4,0,1,0
1,3,0.70243,0
4,5,0.74149,0
4,1,0.85957,1
1,3,0.76779,1
3,1,0.8675,0
2,3,0.74999,1
2,2,0.92815,0
3,4,0.74602,1
4,4,0.41406,1
3,3,0.88454,0
2,3,0.65827,1
2,1,0.9723,0
3,1,0.8665,1
3,4,0.69732,0
3,5,0.466,1
3,3,0.76604,0
2,5,0.4719,1
4,0,1,0
3,4,0.50951,1
4,3,0.85917,0
2,4,0.69167,1
4,5,0.59733,1
2,0,1,0
4,0,1,0
2,2,0.93816,1
3,0,1,0
2,5,0.58467,1
3,5,0.58008,1
2,5,0.60539,0
3,1,0.82711,0
3,1,0.96683,1
4,5,0.61605,1
3,4,0.53711,1
2,3,0.81834,0
3,2,0.86421,0
2,4,0.60042,1
3,5,0.40963,1
3,5,0.40121,1
2,5,0.67448,0
3,3,0.67053,1
2,4,0.74294,0
3,5,0.58354,1
4,1,0.977,0
1,0,1,0
1,0,1,1
3,0,1,0
2,0,1,0
3,0,1,0
4,3,0.70296,1
2,3,0.7717,0
3,5,0.70224,1
3,5,0.6618,1
2,5,0.70107,1
2,3,0.45853,0
3,3,0.61327,1
4,5,0.56864,1
2,5,0.4179,1
3,3,0.88456,0
3,5,0.63311,1
2,4,0.83443,0
2,2,0.91428,0
3,1,0.94949,0
2,5,0.33309,1
3,5,0.39016,1
4,5,0.66958,1
2,5,0.53705,1
3,4,0.76284,0
4,5,0.83316,1
3,3,0.74408,0
1,5,0.64928,0
1,5,0.46645,1
3,5,0.67358,1
4,3,0.41356,0
2,5,0.71672,1
3,4,0.67088,0
4,3,0.64379,0
2,3,0.50347,0
2,5,0.62981,0
2,5,0.55005,0
3,3,0.93844,0
3,4,0.64043,1
2,3,0.91762,0
4,4,0.58269,0
3,5,0.55807,1
4,4,0.55115,1
2,1,0.93937,0
1,4,0.69727,1
3,3,0.84426,0
3,5,0.50536,0
2,5,0.66854,1
2,3,0.84989,0
4,5,0.59502,1
4,0,1,0
3,3,0.88384,0
4,5,0.4273,1
3,5,0.64787,1
4,3,0.82402,0
2,5,0.69655,0
2,2,0.72747,1
4,5,0.76043,1
1,4,0.66275,1
1,5,0.70315,0
3,5,0.66999,1
3,5,0.70252,1
2,4,0.7724,1
3,2,0.83427,1
3,4,0.58823,1
2,2,0.9159,0
3,4,0.60898,0
2,5,0.62382,1
3,5,0.58681,1
4,2,0.81396,1
2,4,0.62983,1
2,0,1,0
2,2,0.92258,0
3,0,1,0
3,4,0.80895,0
3,5,0.54205,0
2,4,0.74997,0
2,5,0.45792,1
2,5,0.36436,1
2,2,0.949,0
3,4,0.60746,1
3,4,0.83624,0
2,4,0.64383,1
3,3,0.67598,1
4,4,0.1819,1
3,2,0.80029,0
3,1,0.83354,0
1,0,1,1
3,5,0.62367,1
1,5,0.74882,1
3,5,0.6565,1
1,5,0.74487,0
3,4,0.66851,1
3,2,0.58013,1
1,5,0.57477,1
2,3,0.75751,1
2,4,0.6851,1
4,4,0.66061,0
1,1,0.98626,0
1,4,0.72527,1
3,4,0.71611,1
3,4,0.64764,0
3,4,0.3939,1
4,3,0.82404,0
3,4,0.87247,1
4,5,0.47626,1
2,4,0.8403,0
2,5,0.60645,1
3,2,0.77055,0
3,5,0.75433,0
3,3,0.58953,1
1,4,0.64407,1
2,3,0.612,1
3,3,0.81406,0
2,5,0.69295,0
2,1,0.97032,0
2,1,0.87565,0
1,5,0.59152,1
4,4,0.74573,1
2,4,0.65354,1
3,5,0.73943,1
4,5,0.43849,0
1,5,0.45119,1
1,0,1,1
3,4,0.79723,0
1,5,0.5554,1
1,5,0.74024,1
3,3,0.91324,0
3,5,0.3164,1
3,3,0.63634,1
3,0,1,0
4,5,0.70797,0
0,0,1,0
3,1,0.99922,0
1,3,0.55192,1
4,4,0.74772,1
3,5,0.43752,1
4,1,0.96445,0
3,4,0.61852,1
2,5,0.61992,1
1,3,0.6734,1
2,2,0.73344,0
1,5,0.62048,1
3,5,0.63794,1
2,2,0.92458,1
4,4,0.79999,1
4,5,0.64086,0
3,1,0.95981,0
3,4,0.86153,1
2,4,0.33371,0
3,2,0.8929,0
2,0,1,0
3,4,0.65831,1
2,2,0.56163,1
3,2,0.8315,1
1,3,0.72643,1
4,4,0.70309,0
4,5,0.63852,1
3,4,0.79832,0
1,0,1,0
3,5,0.71604,0
4,5,0.46095,1
2,4,0.65999,1
2,1,0.84955,0
1,0,1,0
2,1,0.97544,0
2,3,0.77607,0
1,5,0.62026,1
3,2,0.90392,0
2,3,0.8364,1
3,3,0.76397,1
3,0,1,1
1,3,0.81853,1
2,4,0.48248,1
3,4,0.77965,0
1,4,0.86527,0
2,1,0.65127,1
3,4,0.68254,1
3,4,0.3854,0
3,1,0.85175,0
2,1,0.9871,0
3,2,0.86727,0
2,5,0.55143,1
2,3,0.63408,1
3,5,0.41807,1
3,5,0.55629,1
2,1,0.78249,1
3,2,0.79436,0
3,5,0.49814,1
2,5,0.64693,1
2,3,0.80348,1
3,4,0.62231,1
3,1,0.88881,0
4,2,0.85543,1
3,2,0.8844,1
3,5,0.55221,0
4,4,0.36148,1
2,5,0.49725,1
3,2,0.90884,0
2,4,0.69282,1
1,4,0.81502,1
3,4,0.4181,1
2,1,0.80162,0
4,2,0.49196,1
2,1,0.9552,1
4,2,0.7342,1
3,5,0.64582,1
4,3,0.79478,0
3,1,0.91066,0
3,5,0.83427,1
3,3,0.84806,0
3,3,0.6695,1
1,2,0.87937,1
3,3,0.57081,1
2,4,0.51765,1
1,0,1,0
4,1,0.99695,0
2,2,0.97685,0
3,4,0.74305,1
3,2,0.76589,0
2,3,0.87543,0
4,5,0.56773,1
3,4,0.82264,1
2,5,0.68522,1
2,5,0.57935,1
2,3,0.93484,0
3,3,0.86096,0
4,1,0.96893,1
2,5,0.64432,1
3,5,0.53554,1
2,3,0.8185,1
3,0,1,0
2,1,0.98289,0
4,2,0.93959,1
3,5,0.67345,1
3,5,0.60473,1
3,0,1,0
3,4,0.7658,1
2,2,0.89551,0
3,2,0.93839,0
3,1,0.97659,0
1,2,0.70736,1
2,2,0.85928,0
2,4,0.72053,1
4,5,0.5025,1
1,3,0.70897,1
2,5,0.60353,1
3,2,0.86917,1
4,3,0.82829,0
2,4,0.6762,1
3,3,0.93177,0
2,2,0.80316,0
3,0,1,0
3,4,0.68676,1
3,1,0.97636,0
4,3,0.83444,0
4,5,0.5309,0
2,4,0.77342,1
1,1,0.87259,0
3,0,1,0
1,4,0.80487,1
3,5,0.84639,0
3,3,0.93628,0
3,5,0.62477,0
2,5,0.81759,1
4,5,0.48765,1
2,4,0.8203,0
2,0,1,1
2,5,0.56892,0
4,5,0.58352,1
2,5,0.73199,0
1,2,0.71886,1
3,4,0.77969,0
4,2,0.65231,0
2,5,0.63936,1
1,1,0.99294,0
2,4,0.46617,0
1,4,0.24248,1
1,4,0.86231,0
2,3,0.62664,1
3,4,0.76766,1
2,5,0.55563,1
3,5,0.78542,1
2,0,1,0
3,4,0.74008,0
4,4,0.81709,1
2,4,0.50854,1
3,0,1,0
3,3,0.95016,1
3,2,0.60154,0
1,5,0.38311,1
1,5,0.56628,1
2,2,0.69278,0
2,2,0.76717,1
3,2,0.77894,1
2,3,0.78121,0
3,0,1,0
4,5,0.14808,0
2,5,0.7521,1
3,5,0.64133,1
3,4,0.77584,1
2,4,0.57418,0
2,0,1,0
2,1,0.99232,0
2,1,0.90092,0
4,3,0.89139,1
2,1,0.87566,0
3,0,1,1
1,4,0.45196,1
0,0,1,1
2,5,0.67194,1
2,3,0.79842,0
3,3,0.96872,0
2,5,0.74422,0
2,5,0.6357,1
3,5,0.84027,0
3,3,0.73444,1
4,4,0.60747,0
3,0,1,0
2,4,0.72638,1
1,1,0.56377,1
4,5,0.63136,1
4,0,1,0
3,4,0.55033,1
2,1,0.98758,0
2,4,0.52401,1
4,2,0.75342,0
3,3,0.79641,1
3,1,0.83796,0
3,2,0.7844,0
3,3,0.40419,1
2,0,1,0
2,0,1,0
2,1,0.78559,0
2,4,0.68841,1
2,5,0.69239,1
4,1,0.75241,0
2,5,0.78198,0
3,3,0.83977,0
1,1,0.97734,1
2,4,0.74392,0
1,3,0.68813,1
1,0,1,0
2,3,0.67884,1
3,3,0.88624,0
4,2,0.85484,0
3,3,0.7554,1
1,1,0.99038,1
2,5,0.68421,1
2,3,0.65885,1
3,4,0.58221,1
2,1,0.67153,1
3,4,0.60844,0
2,1,0.93539,1
4,4,0.82099,0
3,0,1,0
1,5,0.35862,1
3,1,0.91565,0
3,1,0.93288,0
3,5,0.82638,0
3,1,0.95891,0
2,4,0.68636,1
2,5,0.47323,1
3,2,0.78776,1
2,1,0.96142,0
2,0,1,0
2,5,0.64842,1
4,4,0.8277,0
3,4,0.61246,1
3,3,0.65873,0
2,2,0.72904,1
2,5,0.54966,1
3,1,0.9914,0
4,0,1,0
3,4,0.75055,1
3,4,0.59339,1
2,4,0.76168,0
3,2,0.79299,0
4,2,0.84268,0
3,5,0.54168,1
2,4,0.66754,1
2,5,0.73161,1
3,2,0.44805,1
2,4,0.748,0
3,5,0.23408,1
1,3,0.61344,1
2,5,0.57485,1
2,5,0.71755,0
2,5,0.77805,1
2,0,1,0
3,4,0.59359,1
2,5,0.58188,1
4,4,0.7419,0
3,3,0.63805,1
3,3,0.81446,0
2,2,0.87068,0
1,5,0.54321,1
3,3,0.73272,0
3,3,0.87622,0
2,0,1,0
3,3,0.86926,1
2,5,0.64862,1
2,1,0.98323,1
2,1,0.90764,1
1,0,1,0
2,0,1,0
3,2,0.74433,1
2,2,0.91496,1
3,4,0.64313,1
2,4,0.44091,1
4,1,0.83423,0
1,0,1,0
3,3,0.75058,0
3,5,0.77434,1
4,5,0.83899,0
3,2,0.69099,0
2,0,1,0
3,0,1,1
2,4,0.865,0
3,4,0.70637,1
3,4,0.82143,0
1,5,0.89133,0
1,3,0.79888,1
1,5,0.73011,0
3,3,0.85286,0
1,4,0.49968,1
3,3,0.44153,0
4,3,0.74617,0
3,0,1,0
3,0,1,0
4,3,0.61364,1
3,5,0.6176,0
1,3,0.75446,1
2,5,0.46585,0
3,3,0.58818,1
2,3,0.42344,1
2,4,0.59982,0
3,4,0.81303,1
4,1,0.42689,1
3,4,0.85997,0
3,4,0.75722,0
3,0,1,0
4,5,0.63165,0
3,5,0.41132,1
3,5,0.62765,1
2,2,0.86048,0
2,3,0.95075,0
3,3,0.67476,1
3,5,0.57332,1
3,4,0.62817,1
2,2,0.82761,0
4,2,0.57755,1
3,4,0.61539,0
3,2,0.80529,0
3,5,0.54016,1
1,4,0.73459,1
3,1,0.96255,0
2,5,0.54124,0
2,5,0.91425,0
2,1,0.92997,0
4,4,0.6035,1
1,3,0.62958,1
3,2,0.83231,0
2,4,0.76343,1
2,0,1,1
1,0,1,0
2,4,0.82513,1
1,3,0.45883,1
4,5,0.61242,1
2,5,0.63004,1
2,4,0.57878,1
2,5,0.61261,1
1,4,0.64999,1
4,2,0.66724,0
3,1,0.92465,1
2,1,0.88168,0
2,2,0.97403,0
1,0,1,0
4,1,0.97654,0
3,5,0.6507,1
2,4,0.60928,1
2,3,0.88,0
2,1,0.90938,0
2,5,0.76698,1
1,5,0.47912,1
2,2,0.91817,1
2,0,1,0
1,5,0.79709,0
3,0,1,0
3,3,0.91939,0
2,3,0.78108,1
3,4,0.46631,0
2,5,0.54154,0
4,4,0.74005,0
2,0,1,0
3,5,0.85297,0
4,4,0.68782,1
3,4,0.73039,1
2,2,0.75307,1
3,3,0.59814,1
3,3,0.54316,1
2,5,0.70222,1
2,5,0.58151,1
3,2,0.74681,0
2,1,0.80083,1
3,2,0.75798,0
2,4,0.4797,1
1,1,0.96349,0
4,3,0.66852,1
3,2,0.97181,0
3,2,0.56947,1
1,3,0.7453,0
3,4,0.62302,1
1,4,0.89629,0
3,5,0.5782,1
2,5,0.48578,0
4,0,1,0
2,0,1,0
3,5,0.61484,1
3,5,0.57949,1
2,3,0.61188,1
3,2,0.9262,0
3,4,0.56413,1
3,0,1,0
2,1,0.99719,0
1,3,0.71124,0
3,3,0.6619,1
2,5,0.54904,1
2,3,0.83613,1
2,5,0.57368,1
2,5,0.58386,1
2,3,0.7828,0
3,4,0.7385,1
4,4,0.69225,1
2,4,0.60309,1
2,5,0.48932,1
3,3,0.94492,0
2,0,1,0
2,1,0.83593,0
1,0,1,0
3,3,0.72563,1
4,2,0.67175,0
2,5,0.62577,1
1,4,0.72838,0
3,1,0.88061,0
2,5,0.4923,1
3,1,0.94804,0
2,0,1,0
1,5,0.79424,1
2,5,0.45182,1
3,2,0.92114,0
4,5,0.53707,1
2,3,0.62452,0
3,0,1,0
2,5,0.44996,1
2,4,0.67908,0
4,2,0.73049,0
2,3,0.82119,0
3,1,0.99781,0
3,2,0.85325,1
2,2,0.73119,1
3,1,0.96789,1
2,4,0.56661,0
2,5,0.74942,0
3,1,0.84329,1
3,2,0.77088,0
2,5,0.75355,0
2,5,0.78917,1
3,2,0.90815,0
2,0,1,0
3,5,0.84225,0
2,3,0.69226,1
1,4,0.41634,0
4,2,0.76653,1
2,4,0.6479,0
2,4,0.90245,0
3,4,0.67755,1
2,5,0.67349,1
3,0,1,0
3,5,0.7058,1
2,5,0.79948,0
3,0,1,0
4,4,0.45655,1
4,1,0.65868,1
1,0,1,0
4,3,0.61077,1
3,2,0.97103,1
3,5,0.58644,1
3,4,0.40409,1
3,5,0.59688,1
3,2,0.82084,0
3,5,0.74201,0
3,0,1,0
2,5,0.45998,1
2,4,0.58007,1
3,4,0.87441,0
2,0,1,1
